"date","pressure","parameter","value"
2002-12-11,5,"sigmaTheta",24.1843981325767
2002-12-11,10,"sigmaTheta",24.2694627472808
2002-12-11,60,"sigmaTheta",24.8052964142648
2002-12-17,2,"temperature",4.3111
2002-12-17,5,"temperature",4.3161
2002-12-17,10,"temperature",4.4929
2002-12-17,60,"temperature",4.9511
2002-12-17,2,"salinity",30.1656
2002-12-17,5,"salinity",30.1642
2002-12-17,10,"salinity",30.374
2002-12-17,60,"salinity",31.351
2002-12-17,2,"sigmaTheta",23.913607396564
2002-12-17,5,"sigmaTheta",23.9120369053059
2002-12-17,10,"sigmaTheta",24.0613784748864
2002-12-17,60,"sigmaTheta",24.7892409689655
2002-12-23,2,"temperature",3.809
2002-12-23,5,"temperature",4.0767
2002-12-23,10,"temperature",4.1153
2002-12-23,60,"temperature",4.9376
2002-12-23,2,"salinity",29.3302
2002-12-23,5,"salinity",29.9704
2002-12-23,10,"salinity",30.2432
2002-12-23,60,"salinity",31.3498
2002-12-23,2,"sigmaTheta",23.2959407424405
2002-12-23,5,"sigmaTheta",23.7806366476623
2002-12-23,10,"sigmaTheta",23.9937371109345
2002-12-23,60,"sigmaTheta",24.7897258283995
2002-12-30,2,"temperature",2.8462
2002-12-30,5,"temperature",2.991
2002-12-30,10,"temperature",3.2377
2002-12-30,60,"temperature",4.9479
2002-12-30,2,"salinity",29.8763
2002-12-30,5,"salinity",29.9371
2002-12-30,10,"salinity",30.0561
2002-12-30,60,"salinity",31.3313
2002-12-30,2,"sigmaTheta",23.8092380207282
2002-12-30,5,"sigmaTheta",23.8465663002003
2002-12-30,10,"sigmaTheta",23.92170616548
2002-12-30,60,"sigmaTheta",24.7739756053538
2003-01-08,2,"temperature",2.2565
2003-01-08,5,"temperature",2.3399
2003-01-08,10,"temperature",2.3904
2003-01-08,60,"temperature",4.9435
2003-01-08,2,"salinity",30.0297
2003-01-08,5,"salinity",30.0833
2003-01-08,10,"salinity",30.1424
2003-01-08,60,"salinity",31.3257
2003-01-08,2,"sigmaTheta",23.9744839264337
2003-01-08,5,"sigmaTheta",24.0115420637333
2003-01-08,10,"sigmaTheta",24.0552257025577
2003-01-08,60,"sigmaTheta",24.7700070914766
2003-01-15,2,"temperature",1.2328
2003-01-15,5,"temperature",1.4693
2003-01-15,10,"temperature",1.9078
2003-01-15,60,"temperature",4.9404
2003-01-15,2,"salinity",29.8763
2003-01-15,5,"salinity",30.0656
2003-01-15,10,"salinity",30.1482
2003-01-15,60,"salinity",31.3104
2003-01-15,2,"sigmaTheta",23.9148840100719
2003-01-15,5,"sigmaTheta",24.0533618663394
2003-01-15,10,"sigmaTheta",24.0925699760903
2003-01-15,60,"sigmaTheta",24.7582159498174
2003-01-17,2,"temperature",1.4301
2003-01-17,5,"temperature",1.3453
2003-01-17,10,"temperature",1.399
2003-01-17,2,"salinity",30.0849
2003-01-17,5,"salinity",30.1512
2003-01-17,10,"salinity",30.2303
2003-01-17,2,"sigmaTheta",24.071113876405
2003-01-17,5,"sigmaTheta",24.129176329541
2003-01-17,10,"sigmaTheta",24.1895478627364
2003-01-17,2,"temperature",1.0128
2003-01-17,5,"temperature",1.0204
2003-01-17,10,"temperature",1.4954
2003-01-17,60,"temperature",4.9158
2003-01-17,2,"salinity",29.9597
2003-01-17,5,"salinity",30.0126
2003-01-17,10,"salinity",30.1428
2003-01-17,60,"salinity",31.3272
2003-01-17,2,"sigmaTheta",23.9935688525142
2003-01-17,5,"sigmaTheta",24.0356683478471
2003-01-17,10,"sigmaTheta",24.1137381951239
2003-01-17,60,"sigmaTheta",24.7741341472044
2003-01-17,2,"temperature",0.6592
2003-01-17,5,"temperature",0.9933
2003-01-17,10,"temperature",1.6456
2003-01-17,60,"temperature",4.9391
2003-01-17,2,"salinity",30.0434
2003-01-17,5,"salinity",30.0574
2003-01-17,10,"salinity",30.2099
2003-01-17,60,"salinity",31.315
2003-01-17,2,"sigmaTheta",24.0783926267602
2003-01-17,5,"sigmaTheta",24.0730651168997
2003-01-17,10,"sigmaTheta",24.1584856449658
2003-01-17,60,"sigmaTheta",24.7619980452919
2003-01-17,2,"temperature",0.5712
2003-01-17,5,"temperature",0.8277
2003-01-17,10,"temperature",1.9007
2003-01-17,60,"temperature",4.9398
2003-01-17,2,"salinity",30.019
2003-01-17,5,"salinity",30.024
2003-01-17,10,"salinity",30.2364
2003-01-17,60,"salinity",31.3173
2003-01-17,2,"sigmaTheta",24.0628702110362
2003-01-17,5,"sigmaTheta",24.0546344582608
2003-01-17,10,"sigmaTheta",24.1636354614675
2003-01-17,60,"sigmaTheta",24.7637457553144
2003-01-17,2,"temperature",0.5464
2003-01-17,5,"temperature",1.9683
2003-01-17,10,"temperature",2.0815
2003-01-17,2,"salinity",30.0232
2003-01-17,5,"salinity",30.144
2003-01-17,10,"salinity",30.2812
2003-01-17,2,"sigmaTheta",24.0673869516684
2003-01-17,5,"sigmaTheta",24.0852627328052
2003-01-17,10,"sigmaTheta",24.1875511630765
2003-01-17,2,"temperature",2.0203
2003-01-17,5,"temperature",2.2658
2003-01-17,10,"temperature",2.5336
2003-01-17,2,"salinity",30.099
2003-01-17,5,"salinity",30.2381
2003-01-17,10,"salinity",30.3231
2003-01-17,2,"sigmaTheta",24.0458291152113
2003-01-17,5,"sigmaTheta",24.140453417657
2003-01-17,10,"sigmaTheta",24.1892504637003
2003-01-22,2,"temperature",1.1439
2003-01-22,5,"temperature",1.1708
2003-01-22,10,"temperature",1.1701
2003-01-22,60,"temperature",4.9287
2003-01-22,2,"salinity",30.4048
2003-01-22,5,"salinity",30.4063
2003-01-22,10,"salinity",30.415
2003-01-22,60,"salinity",31.3025
2003-01-22,2,"sigmaTheta",24.3439918616432
2003-01-22,5,"sigmaTheta",24.3437151248577
2003-01-22,10,"sigmaTheta",24.3507488037017
2003-01-22,60,"sigmaTheta",24.7531988975757
2003-01-29,2,"temperature",0.545
2003-01-29,5,"temperature",0.5859
2003-01-29,10,"temperature",0.6153
2003-01-29,60,"temperature",3.9025
2003-01-29,2,"salinity",30.4789
2003-01-29,5,"salinity",30.4793
2003-01-29,10,"salinity",30.4843
2003-01-29,60,"salinity",31.1981
2003-01-29,2,"sigmaTheta",24.4341730002575
2003-01-29,5,"sigmaTheta",24.4325608192805
2003-01-29,10,"sigmaTheta",24.4351837012389
2003-01-29,60,"sigmaTheta",24.7725934450023
2003-02-05,2,"temperature",1.0996
2003-02-05,5,"temperature",1.1047
2003-02-05,10,"temperature",1.3253
2003-02-05,2,"salinity",28.4094
2003-02-05,5,"salinity",28.4609
2003-02-05,10,"salinity",30.066
2003-02-05,2,"sigmaTheta",22.744436893067
2003-02-05,5,"sigmaTheta",22.7855314002054
2003-02-05,10,"sigmaTheta",24.0619716421104
2003-02-12,2,"temperature",0.3949
2003-02-12,5,"temperature",1.325
2003-02-12,10,"temperature",1.3674
2003-02-12,60,"temperature",1.3458
2003-02-12,2,"salinity",28.461
2003-02-12,5,"salinity",30.2511
2003-02-12,10,"salinity",30.6126
2003-02-12,60,"salinity",30.9786
2003-02-12,2,"sigmaTheta",22.8165185342614
2003-02-12,5,"sigmaTheta",24.2104806523282
2003-02-12,10,"sigmaTheta",24.4980586285276
2003-02-12,60,"sigmaTheta",24.7931063069891
2003-02-19,2,"temperature",-0.7654
2003-02-19,5,"temperature",-0.6161
2003-02-19,10,"temperature",1.8525
2003-02-19,60,"temperature",1.3539
2003-02-19,2,"salinity",30.3107
2003-02-19,5,"salinity",30.3345
2003-02-19,10,"salinity",30.9075
2003-02-19,60,"salinity",31.3167
2003-02-19,2,"sigmaTheta",24.3477804614404
2003-02-19,5,"sigmaTheta",24.3626800177676
2003-02-19,10,"sigmaTheta",24.7041328834471
2003-02-19,60,"sigmaTheta",25.0639200802761
2003-03-05,2,"temperature",0.2532
2003-03-05,5,"temperature",0.2454
2003-03-05,10,"temperature",0.5139
2003-03-05,60,"temperature",1.3257
2003-03-05,2,"salinity",30.2418
2003-03-05,5,"salinity",30.2444
2003-03-05,10,"salinity",30.5191
2003-03-05,60,"salinity",31.3634
2003-03-05,2,"sigmaTheta",24.2562996148381
2003-03-05,5,"sigmaTheta",24.2587275972546
2003-03-05,10,"sigmaTheta",24.4680002391201
2003-03-05,60,"sigmaTheta",25.1031049143405
2003-03-12,2,"temperature",0.0058
2003-03-12,5,"temperature",0.0383
2003-03-12,10,"temperature",0.338
2003-03-12,60,"temperature",1.2907
2003-03-12,2,"salinity",30.051
2003-03-12,5,"salinity",30.0682
2003-03-12,10,"salinity",30.8396
2003-03-12,60,"salinity",31.3439
2003-03-12,2,"sigmaTheta",24.1124621867418
2003-03-12,5,"sigmaTheta",24.1250853403512
2003-03-12,10,"sigmaTheta",24.7341783013005
2003-03-12,60,"sigmaTheta",25.0895608304693
2003-03-19,2,"temperature",0.1833
2003-03-19,5,"temperature",0.1942
2003-03-19,10,"temperature",0.2537
2003-03-19,60,"temperature",0.3971
2003-03-19,2,"salinity",30.7237
2003-03-19,5,"salinity",30.7394
2003-03-19,10,"salinity",30.8308
2003-03-19,60,"salinity",31.3453
2003-03-19,2,"sigmaTheta",24.6476074098819
2003-03-19,5,"sigmaTheta",24.6597966798065
2003-03-19,10,"sigmaTheta",24.7308642491569
2003-03-19,60,"sigmaTheta",25.1388325013579
2003-03-26,2,"temperature",1.0328
2003-03-26,5,"temperature",0.7336
2003-03-26,10,"temperature",0.5429
2003-03-26,60,"temperature",0.4333
2003-03-26,2,"salinity",30.2609
2003-03-26,5,"salinity",30.7787
2003-03-26,10,"salinity",30.9825
2003-03-26,60,"salinity",31.3449
2003-03-26,2,"sigmaTheta",24.2344455963985
2003-03-26,5,"sigmaTheta",24.6661518872652
2003-03-26,10,"sigmaTheta",24.8396049066687
2003-03-26,60,"sigmaTheta",25.1367718320535
2003-04-02,2,"temperature",2.9599
2003-04-02,5,"temperature",2.3406
2003-04-02,10,"temperature",1.1628
2003-04-02,60,"temperature",0.4941
2003-04-02,2,"salinity",26.8675
2003-04-02,5,"salinity",29.7795
2003-04-02,10,"salinity",30.6859
2003-04-02,60,"salinity",31.3322
2003-04-02,2,"sigmaTheta",21.4024243978497
2003-04-02,5,"sigmaTheta",23.7687072842751
2003-04-02,10,"sigmaTheta",24.5686500848315
2003-04-02,60,"sigmaTheta",25.1235861131986
2003-04-09,2,"temperature",2.1923
2003-04-09,5,"temperature",1.5633
2003-04-09,10,"temperature",0.7443
2003-04-09,60,"temperature",0.4145
2003-04-09,2,"salinity",28.0472
2003-04-09,5,"salinity",30.0831
2003-04-09,10,"salinity",30.8316
2003-04-09,60,"salinity",31.3165
2003-04-09,2,"sigmaTheta",22.3940222186854
2003-04-09,5,"sigmaTheta",24.0618338854954
2003-04-09,10,"sigmaTheta",24.708161281229
2003-04-09,60,"sigmaTheta",25.1148039990496
2003-04-15,2,"temperature",1.8616
2003-04-15,5,"temperature",1.7594
2003-04-15,10,"temperature",1.0085
2003-04-15,2,"salinity",29.8192
2003-04-15,5,"salinity",30.0038
2003-04-15,10,"salinity",30.7983
2003-04-15,2,"sigmaTheta",23.8321173882357
2003-04-15,5,"sigmaTheta",23.9863387828691
2003-04-15,10,"sigmaTheta",24.6674640960434
2003-04-15,2,"temperature",2.8092
2003-04-15,5,"temperature",2.0183
2003-04-15,10,"temperature",0.8538
2003-04-15,60,"temperature",0.4503
2003-04-15,2,"salinity",28.5168
2003-04-15,5,"salinity",29.5464
2003-04-15,10,"salinity",30.9284
2003-04-15,60,"salinity",31.3566
2003-04-15,2,"sigmaTheta",22.7276721090544
2003-04-15,5,"sigmaTheta",23.6038324942883
2003-04-15,10,"sigmaTheta",24.7803150374978
2003-04-15,60,"sigmaTheta",25.1453709126629
2003-04-15,2,"temperature",2.84
2003-04-15,5,"temperature",1.6936
2003-04-15,10,"temperature",1.0243
2003-04-15,60,"temperature",0.4408
2003-04-15,2,"salinity",28.4602
2003-04-15,5,"salinity",30.0248
2003-04-15,10,"salinity",30.7626
2003-04-15,60,"salinity",31.3538
2003-04-15,2,"sigmaTheta",22.6803266827633
2003-04-15,5,"sigmaTheta",24.0072242770605
2003-04-15,10,"sigmaTheta",24.6379222864171
2003-04-15,60,"sigmaTheta",25.1435766117904
2003-04-15,2,"temperature",2.9527
2003-04-15,5,"temperature",2.0467
2003-04-15,10,"temperature",1.1144
2003-04-15,2,"salinity",28.345
2003-04-15,5,"salinity",29.7299
2003-04-15,10,"salinity",30.7181
2003-04-15,2,"sigmaTheta",22.580321854308
2003-04-15,5,"sigmaTheta",23.7487988015189
2003-04-15,10,"sigmaTheta",24.5972134995948
2003-04-15,2,"temperature",2.9453
2003-04-15,5,"temperature",2.4645
2003-04-15,10,"temperature",0.873
2003-04-15,2,"salinity",28.3355
2003-04-15,5,"salinity",29.1576
2003-04-15,10,"salinity",30.9627
2003-04-15,2,"sigmaTheta",22.5732899414369
2003-04-15,5,"sigmaTheta",23.2633202023746
2003-04-15,10,"sigmaTheta",24.8068713409416
2003-04-15,2,"temperature",2.7724
2003-04-15,5,"temperature",2.6343
2003-04-15,2,"salinity",28.3314
2003-04-15,5,"salinity",28.8058
2003-04-15,2,"sigmaTheta",22.5824295787974
2003-04-15,5,"sigmaTheta",22.9706436045632
2003-04-16,2,"temperature",2.6764
2003-04-16,5,"temperature",1.8733
2003-04-16,10,"temperature",1.0828
2003-04-16,60,"temperature",0.4539
2003-04-16,2,"salinity",29.274
2003-04-16,5,"salinity",29.9697
2003-04-16,10,"salinity",30.7515
2003-04-16,60,"salinity",31.3482
2003-04-16,2,"sigmaTheta",23.341281972253
2003-04-16,5,"sigmaTheta",23.9518711773176
2003-04-16,10,"sigmaTheta",24.6257910625982
2003-04-16,60,"sigmaTheta",25.1384318345602
2003-04-23,2,"temperature",4.3106
2003-04-23,5,"temperature",2.0384
2003-04-23,10,"temperature",1.1821
2003-04-23,60,"temperature",0.4889
2003-04-23,2,"salinity",29.1042
2003-04-23,5,"salinity",30.3665
2003-04-23,10,"salinity",30.9114
2003-04-23,60,"salinity",31.3503
2003-04-23,2,"sigmaTheta",23.0714777580532
2003-04-23,5,"sigmaTheta",24.258676755426
2003-04-23,10,"sigmaTheta",24.7486070610892
2003-04-23,60,"sigmaTheta",25.1384143406879
2003-04-30,2,"temperature",5.2361
2003-04-30,5,"temperature",3.4956
2003-04-30,10,"temperature",2.0803
2003-04-30,60,"temperature",0.514
2003-04-30,2,"salinity",28.905
2003-04-30,5,"salinity",29.9009
2003-04-30,10,"salinity",30.5447
2003-04-30,60,"salinity",31.3406
2003-04-30,2,"sigmaTheta",22.8229849795736
2003-04-30,5,"sigmaTheta",23.776686316995
2003-04-30,10,"sigmaTheta",24.3984433599001
2003-04-30,60,"sigmaTheta",25.1293694851131
2003-05-07,2,"temperature",5.4544
2003-05-07,5,"temperature",5.3418
2003-05-07,10,"temperature",2.3823
2003-05-07,60,"temperature",0.5226
2003-05-07,2,"salinity",29.4756
2003-05-07,5,"salinity",29.5053
2003-05-07,10,"salinity",30.649
2003-05-07,60,"salinity",31.3436
2003-05-07,2,"sigmaTheta",23.2510402386556
2003-05-07,5,"sigmaTheta",23.2865834679615
2003-05-07,10,"sigmaTheta",24.4606448147015
2003-05-07,60,"sigmaTheta",25.1313595245658
2003-05-14,2,"temperature",4.0115
2003-05-14,5,"temperature",3.2245
2003-05-14,10,"temperature",2.4033
2003-05-14,60,"temperature",0.5374
2003-05-14,2,"salinity",30.0852
2003-05-14,5,"salinity",30.4571
2003-05-14,10,"salinity",30.8616
2003-05-14,60,"salinity",31.3376
2003-05-14,2,"sigmaTheta",23.8777886817925
2003-05-14,5,"sigmaTheta",24.2422200517133
2003-05-14,10,"sigmaTheta",24.629024105353
2003-05-14,60,"sigmaTheta",25.1257954559708
2003-05-21,2,"temperature",7.887
2003-05-21,5,"temperature",6.2628
2003-05-21,10,"temperature",3.1513
2003-05-21,60,"temperature",0.5655
2003-05-21,2,"salinity",30.0774
2003-05-21,5,"salinity",30.3832
2003-05-21,10,"salinity",30.8139
2003-05-21,60,"salinity",31.3233
2003-05-21,2,"sigmaTheta",23.4264111226672
2003-05-21,5,"sigmaTheta",23.8756852066946
2003-05-21,10,"sigmaTheta",24.5326113225078
2003-05-21,60,"sigmaTheta",25.1128837811182
2003-05-28,2,"temperature",8.5544
2003-05-28,5,"temperature",7.8303
2003-05-28,10,"temperature",6.4634
2003-05-28,60,"temperature",0.5981
2003-05-28,2,"salinity",30.0586
2003-05-28,5,"salinity",30.2912
2003-05-28,10,"salinity",30.5061
2003-05-28,60,"salinity",31.3251
2003-05-28,2,"sigmaTheta",23.3175100602205
2003-05-28,5,"sigmaTheta",23.6019542659561
2003-05-28,10,"sigmaTheta",23.9483617522343
2003-05-28,60,"sigmaTheta",25.1126943833619
2003-06-05,2,"temperature",10.1144
2003-06-05,5,"temperature",7.8184
2003-06-05,10,"temperature",5.4897
2003-06-05,60,"temperature",0.6155
2003-06-05,2,"salinity",29.6544
2003-06-05,5,"salinity",30.2959
2003-06-05,10,"salinity",30.6815
2003-06-05,60,"salinity",31.3171
2003-06-05,2,"sigmaTheta",22.7634665367624
2003-06-05,5,"sigmaTheta",23.6072745686848
2003-06-05,10,"sigmaTheta",24.2004343750373
2003-06-05,60,"sigmaTheta",25.1053760484258
2003-06-06,2,"temperature",10.5038
2003-06-06,5,"temperature",8.5175
2003-06-06,10,"temperature",4.9576
2003-06-06,60,"temperature",0.6085
2003-06-06,2,"salinity",29.3691
2003-06-06,5,"salinity",30.1146
2003-06-06,10,"salinity",30.7957
2003-06-06,60,"salinity",31.3198
2003-06-06,2,"sigmaTheta",22.4780391040227
2003-06-06,5,"sigmaTheta",23.3667276170888
2003-06-06,10,"sigmaTheta",24.3483403763598
2003-06-06,60,"sigmaTheta",25.1079034127667
2003-06-11,2,"temperature",9.8551
2003-06-11,5,"temperature",8.39
2003-06-11,10,"temperature",5.7657
2003-06-11,60,"temperature",0.6324
2003-06-11,2,"salinity",29.6766
2003-06-11,5,"salinity",30.0466
2003-06-11,10,"salinity",30.6759
2003-06-11,60,"salinity",31.3187
2003-06-11,2,"sigmaTheta",22.8221019329969
2003-06-11,5,"sigmaTheta",23.3318054900164
2003-06-11,10,"sigmaTheta",24.1648731593766
2003-06-11,60,"sigmaTheta",25.1058049562589
2003-06-17,2,"temperature",10.1041
2003-06-17,5,"temperature",8.9224
2003-06-17,10,"temperature",7.2328
2003-06-17,60,"temperature",0.6455
2003-06-17,2,"salinity",29.4828
2003-06-17,5,"salinity",29.8176
2003-06-17,10,"salinity",30.3046
2003-06-17,60,"salinity",31.3157
2003-06-17,2,"sigmaTheta",22.6314269910735
2003-06-17,5,"sigmaTheta",23.0750955965075
2003-06-17,10,"sigmaTheta",23.6925488978119
2003-06-17,60,"sigmaTheta",25.1027226996439
2003-06-25,2,"temperature",13.0689
2003-06-25,5,"temperature",9.1655
2003-06-25,10,"temperature",6.7839
2003-06-25,60,"temperature",0.6884
2003-06-25,2,"salinity",29.5334
2003-06-25,5,"salinity",30.244
2003-06-25,10,"salinity",30.5653
2003-06-25,60,"salinity",31.3068
2003-06-25,2,"sigmaTheta",22.1496212603512
2003-06-25,5,"sigmaTheta",23.3719024178433
2003-06-25,10,"sigmaTheta",23.9552087200144
2003-06-25,60,"sigmaTheta",25.0933579219388
2003-07-02,2,"temperature",14.7315
2003-07-02,5,"temperature",9.6908
2003-07-02,10,"temperature",7.1168
2003-07-02,60,"temperature",0.7096
2003-07-02,2,"salinity",29.6807
2003-07-02,5,"salinity",30.4179
2003-07-02,10,"salinity",30.7176
2003-07-02,60,"salinity",31.3034
2003-07-02,2,"sigmaTheta",21.93207305475
2003-07-02,5,"sigmaTheta",23.426313969127
2003-07-02,10,"sigmaTheta",24.0323829694544
2003-07-02,60,"sigmaTheta",25.0895246564544
2003-07-09,2,"temperature",13.2775
2003-07-09,5,"temperature",8.1896
2003-07-09,10,"temperature",6.5638
2003-07-09,60,"temperature",0.6998
2003-07-09,2,"salinity",30.3069
2003-07-09,5,"salinity",30.9345
2003-07-09,10,"salinity",30.9083
2003-07-09,60,"salinity",31.3079
2003-07-09,2,"sigmaTheta",22.7071884563587
2003-07-09,5,"sigmaTheta",24.0561289149502
2003-07-09,10,"sigmaTheta",24.2528877883303
2003-07-09,60,"sigmaTheta",25.0936531020434
2003-07-16,2,"temperature",14.6507
2003-07-16,5,"temperature",10.8871
2003-07-16,10,"temperature",7.7245
2003-07-16,60,"temperature",0.765
2003-07-16,2,"salinity",30.2359
2003-07-16,5,"salinity",30.6678
2003-07-16,10,"salinity",30.8891
2003-07-16,60,"salinity",31.2965
2003-07-16,2,"sigmaTheta",22.3762854343784
2003-07-16,5,"sigmaTheta",23.4241510018589
2003-07-16,10,"sigmaTheta",24.0857710968958
2003-07-16,60,"sigmaTheta",25.0810771146143
2003-07-17,2,"temperature",14.0919
2003-07-17,5,"temperature",12.9423
2003-07-17,10,"temperature",7.5607
2003-07-17,2,"salinity",30.3376
2003-07-17,5,"salinity",30.5462
2003-07-17,10,"salinity",31.1535
2003-07-17,2,"sigmaTheta",22.5692449856974
2003-07-17,5,"sigmaTheta",22.9569743586001
2003-07-17,10,"sigmaTheta",24.3158111515245
2003-07-17,2,"temperature",15.2329
2003-07-17,5,"temperature",12.7652
2003-07-17,10,"temperature",7.7596
2003-07-17,60,"temperature",0.7456
2003-07-17,2,"salinity",30.3205
2003-07-17,5,"salinity",30.6382
2003-07-17,10,"salinity",31.0049
2003-07-17,60,"salinity",31.3022
2003-07-17,2,"sigmaTheta",22.3188371182321
2003-07-17,5,"sigmaTheta",23.0619481361334
2003-07-17,10,"sigmaTheta",24.1718315965791
2003-07-17,60,"sigmaTheta",25.086681006652
2003-07-17,2,"temperature",15.3654
2003-07-17,5,"temperature",11.4137
2003-07-17,10,"temperature",8.086
2003-07-17,60,"temperature",0.742
2003-07-17,2,"salinity",30.2694
2003-07-17,5,"salinity",30.6809
2003-07-17,10,"salinity",30.8871
2003-07-17,60,"salinity",31.3067
2003-07-17,2,"sigmaTheta",22.25120366282
2003-07-17,5,"sigmaTheta",23.3428084825155
2003-07-17,10,"sigmaTheta",24.0337631523028
2003-07-17,60,"sigmaTheta",25.0904891918428
2003-07-17,2,"temperature",17.1683
2003-07-17,5,"temperature",11.4745
2003-07-17,10,"temperature",7.8313
2003-07-17,2,"salinity",29.8575
2003-07-17,5,"salinity",30.639
2003-07-17,10,"salinity",30.8533
2003-07-17,2,"sigmaTheta",21.5340661581755
2003-07-17,5,"sigmaTheta",23.2995220515036
2003-07-17,10,"sigmaTheta",24.0429277736089
2003-07-17,2,"temperature",15.948
2003-07-17,5,"temperature",12.157
2003-07-17,10,"temperature",8.1752
2003-07-17,2,"salinity",30.1765
2003-07-17,5,"salinity",30.4657
2003-07-17,10,"salinity",30.8159
2003-07-17,2,"sigmaTheta",22.0533313569201
2003-07-17,5,"sigmaTheta",23.0419985847828
2003-07-17,10,"sigmaTheta",23.9652801819705
2003-07-17,2,"temperature",14.1603
2003-07-17,5,"temperature",12.3986
2003-07-17,2,"salinity",30.0803
2003-07-17,5,"salinity",30.3699
2003-07-17,2,"sigmaTheta",22.3570004527601
2003-07-17,5,"sigmaTheta",22.9231438202186
2003-07-30,2,"temperature",10.9389
2003-07-30,5,"temperature",6.4757
2003-07-30,10,"temperature",5.8579
2003-07-30,60,"temperature",0.8131
2003-07-30,2,"salinity",30.908
2003-07-30,5,"salinity",31.2716
2003-07-30,10,"salinity",31.285
2003-07-30,60,"salinity",31.2912
2003-07-30,2,"sigmaTheta",23.6020114679028
2003-07-30,5,"sigmaTheta",24.5500733983006
2003-07-30,10,"sigmaTheta",24.6352598562089
2003-07-30,60,"sigmaTheta",25.0742661800948
2003-08-06,2,"temperature",12.2408
2003-08-06,5,"temperature",9.4159
2003-08-06,10,"temperature",6.0173
2003-08-06,60,"temperature",0.8566
2003-08-06,2,"salinity",30.1291
2003-08-06,5,"salinity",30.878
